CustomerKey|GeographyKey|FirstName|MiddleName|LastName|BirthDate|MaritalStatus|Suffix|Title|EmailAddress|YearlyIncome|Education|Occupation|AddressLine1|AddressLine2|Phone|DateFirstPurchase|CustomerType|CompanyName
4896|625|Sophia|E|Parker|1948-05-13|S||Mrs.|sophia6@adventure-works.com|60000.0|Bachelors|Management|2585 San Vincente Drive||159-555-0110|2003-12-26|Person|
4897|527|Samuel|P|Jones|1948-06-17|M||Mr.|samuel61@adventure-works.com|60000.0|Bachelors|Management|5728 Benedict Ct.||688-555-0118|2004-03-07|Person|
4898|707|Haley||Cooper|1948-03-17|S||Mrs.|haley9@adventure-works.com|70000.0|Partial College|Professional|3507 Olive Dr.||188-555-0123|2003-05-08|Person|
4899|575|Isaiah||Gonzalez|1949-05-01|M||Mr.|isaiah32@adventure-works.com|60000.0|Partial College|Professional|4208 Seal Way||301-555-0163|2004-05-08|Person|
4900|547|Ian|A|James|1949-07-01|M||Mr.|ian64@adventure-works.com|70000.0|Partial College|Professional|4522 N. 227th St.||427-555-0147|2003-05-24|Person|
4901|490|Wyatt||Roberts|1950-03-28|S||Mr.|wyatt42@adventure-works.com|40000.0|Partial High School|Skilled Manual|3166 Rosemarie Place||712-555-0117|2003-09-09|Person|
4902|627|Taylor|D|Bryant|1950-02-27|S||Mrs.|taylor42@adventure-works.com|60000.0|Partial College|Professional|2812 Mazatlan||804-555-0174|2003-05-06|Person|
4903|535|Robert|J|Diaz|1950-04-25|M||Mr.|robert33@adventure-works.com|60000.0|Partial College|Professional|6161 Sanders St.||694-555-0162|2003-05-06|Person|
4904|584|Abigail||Barnes|1950-07-09|M||Mrs.|abigail28@adventure-works.com|60000.0|Partial College|Professional|2275 Valley Blvd.||431-555-0118|2003-05-31|Person|
4905|610|Janice||Bennett|1950-01-25|M||Mrs.|janice4@adventure-works.com|60000.0|Partial College|Professional|811 Mcneil Place||627-555-0176|2003-05-19|Person|
4906|499|Taylor||Taylor|1951-04-18|S||Mrs.|taylor56@adventure-works.com|70000.0|High School|Professional|613 Lakehurst Dr.||187-555-0152|2004-01-13|Person|
4907|550|Kaitlyn||Lewis|1951-03-06|S||Mrs.|kaitlyn44@adventure-works.com|70000.0|High School|Professional|3192 Shore Rd.||982-555-0123|2004-01-12|Person|
4908|575|Steven||Bailey|1951-04-18|M||Mr.|steven25@adventure-works.com|60000.0|Partial College|Professional|5652 Dianda Dr.||848-555-0180|2004-04-03|Person|
4909|494|David|M|Wilson|1951-09-20|M||Mr.|david65@adventure-works.com|60000.0|Partial College|Professional|3627 Creekside Drive||280-555-0123|2003-05-30|Person|
4910|645|Cassidy|W|Ross|1951-09-07|M||Mrs.|cassidy4@adventure-works.com|60000.0|Partial College|Professional|5339 Eagle Peak Avenue||612-555-0162|2003-05-25|Person|
4911|546|Caleb|M|Hughes|1951-06-08|M||Mr.|caleb8@adventure-works.com|70000.0|Partial College|Professional|4887 Benthill Ct||230-555-0192|2003-09-23|Person|
4912|442|Maria|K|Baker|1952-04-26|M||Mrs.|maria58@adventure-works.com|60000.0|High School|Professional|3600 F Street||447-555-0163|2004-04-09|Person|
4913|547|Mya|C|Simmons|1952-03-07|S||Mrs.|mya15@adventure-works.com|60000.0|High School|Professional|7799 Reality Dr||891-555-0191|2003-12-08|Person|
4914|668|Antonio|P|Hughes|1952-06-16|M||Mr.|antonio11@adventure-works.com|60000.0|High School|Professional|5305 Cowell Road||955-555-0118|2003-09-28|Person|
4915|537|Logan|A|Bryant|1952-08-22|S||Mr.|logan19@adventure-works.com|70000.0|Partial College|Professional|4569 La Salle Ct.||206-555-0173|2003-05-20|Person|
4916|643|Alex||Cox|1952-07-11|S||Mr.|alex14@adventure-works.com|70000.0|Partial College|Professional|4184 Lee Lane||222-555-0195|2003-05-01|Person|
4917|682|Brandon|J|Walker|1952-07-14|M||Mr.|brandon53@adventure-works.com|70000.0|Partial College|Professional|9093 Kirker Pass Road||180-555-0147|2004-02-05|Person|
4918|467|Emily|M|White|1952-09-20|M||Mrs.|emily13@adventure-works.com|70000.0|Partial College|Professional|8781 Valley Crest Drive||619-555-0125|2004-02-19|Person|
4919|597|Roberto||Ruiz|1952-02-03|S||Mr.|roberto1@adventure-works.com|70000.0|Partial College|Professional|2866 Reisling Court||157-555-0190|2003-05-06|Person|
4920|497|Rebekah|A|Prasad|1958-05-07|M||Mrs.|rebekah9@adventure-works.com|130000.0|Partial College|Professional|7791 Running Springs Road||1 (11) 500 555-0176|2004-02-04|Person|
4921|459|Colin|T|Wu|1957-08-14|S||Mr.|colin7@adventure-works.com|100000.0|Partial College|Professional|252, rue Jean Mermoz||1 (11) 500 555-0133|2003-03-30|Person|
4922|459|Donald|M|Patel|1957-11-26|S||Mr.|donald5@adventure-works.com|100000.0|Partial College|Professional|34, rue Surcouf||1 (11) 500 555-0129|2003-03-06|Person|
4923|638|Roger|C|Kumar|1957-10-16|M||Mr.|roger35@adventure-works.com|150000.0|High School|Professional|3575 Chisholm Way||1 (11) 500 555-0122|2003-08-20|Person|
4924|504|Ricardo||Raje|1956-10-07|S||Mr.|ricardo14@adventure-works.com|100000.0|High School|Professional|7, rue des Ecoles||1 (11) 500 555-0170|2003-03-04|Person|
4925|672|Omar|D|Wang|1956-06-20|M||Mr.|omar1@adventure-works.com|100000.0|High School|Professional|755, avenue Foch||1 (11) 500 555-0198|2003-03-18|Person|
4926|564|Stanley|W|Subram|1956-06-27|M||Mr.|stanley14@adventure-works.com|110000.0|Partial College|Professional|11, rue Descartes||1 (11) 500 555-0119|2003-03-18|Person|
4927|586|Donna|B|Deng|1956-02-12|S||Mrs.|donna2@adventure-works.com|120000.0|High School|Professional|Nollendorfplatz 5118||1 (11) 500 555-0169|2002-09-02|Person|
4928|586|Gilbert|N|Huang|1956-12-04|S||Mr.|gilbert5@adventure-works.com|120000.0|High School|Professional|Pflugstr 8515||1 (11) 500 555-0147|2002-09-08|Person|
4929|517|Priscilla|J|Pal|1956-05-08|S||Mrs.|priscilla10@adventure-works.com|120000.0|High School|Professional|Erftplatz 7||1 (11) 500 555-0191|2002-09-23|Person|
4930|654|Karla|V|Raji|1956-08-10|M||Mrs.|karla22@adventure-works.com|150000.0|High School|Professional|2328 California Street||1 (11) 500 555-0117|2002-07-13|Person|
4931|529|Tiffany|C|He|1955-04-02|M||Mrs.|tiffany19@adventure-works.com|100000.0|High School|Professional|56, route de Marseille||1 (11) 500 555-0115|2004-03-09|Person|
4932|563|Micah|M|Xu|1955-01-08|M||Mr.|micah23@adventure-works.com|110000.0|Partial College|Professional|2112, avenue de Villiers||1 (11) 500 555-0121|2003-03-30|Person|
4933|556|Tabitha||Jimenez|1955-09-11|M||Mrs.|tabitha25@adventure-works.com|130000.0|Partial College|Professional|Helsenbergbogen 6||1 (11) 500 555-0146|2002-09-07|Person|
4934|659|Clinton||Dominguez|1955-02-03|S||Mr.|clinton9@adventure-works.com|160000.0|High School|Professional|9889 Loveridge Circle||1 (11) 500 555-0183|2002-07-26|Person|
4935|583|Nichole|C|Raji|1956-03-28|S||Mrs.|nichole21@adventure-works.com|70000.0|Partial College|Professional|6345 St Paul Way||788-555-0178|2003-05-24|Person|
4936|580|Amber|S|King|1933-10-28|M||Mrs.|amber19@adventure-works.com|70000.0|Graduate Degree|Management|3864 Citrus Avenue||217-555-0152|2003-10-20|Person|
4937|573|Abigail||Johnson|1933-07-15|M||Mrs.|abigail48@adventure-works.com|90000.0|Bachelors|Management|7241 Scenic Avenue||779-555-0116|2004-05-04|Person|
4938|583|Grace|R|Lewis|1965-05-12|M||Mrs.|grace20@adventure-works.com|90000.0|Partial College|Professional|3353 Teixeira Way||187-555-0156|2003-05-02|Person|
4939|677|Sean|A|Collins|1965-07-09|M||Mr.|sean33@adventure-works.com|100000.0|Partial College|Professional|8861 Flamingo Dr||350-555-0138|2004-04-27|Person|
4940|559|Jennifer|A|Brown|1965-02-11|M||Mrs.|jennifer32@adventure-works.com|100000.0|Partial College|Professional|7074 Crown Court||185-555-0173|2004-01-03|Person|
4941|573|Jack|D|Bryant|1965-11-27|M||Mr.|jack18@adventure-works.com|100000.0|Partial College|Professional|4124 Escobar St||120-555-0141|2003-08-31|Person|
4942|631|Bailey|M|Brooks|1965-02-26|S||Mrs.|bailey0@adventure-works.com|120000.0|Bachelors|Management|1613 Cotton Ct||933-555-0130|2003-05-28|Person|
4943|550|Lucas|P|Rodriguez|1964-08-09|M||Mr.|lucas34@adventure-works.com|80000.0|Bachelors|Management|4036 Elk Dr||303-555-0198|2004-01-09|Person|
4944|701|Richard||Watson|1964-01-18|M||Mr.|richard80@adventure-works.com|80000.0|Partial College|Professional|428 Silverado Dr.||860-555-0189|2003-09-21|Person|
4945|442|Damien|M|Lu|1964-05-12|M||Mr.|damien9@adventure-works.com|90000.0|Partial College|Professional|8625 Olive Ave.||610-555-0128|2003-05-09|Person|
4946|537|Alexandria|I|Kelly|1964-06-24|M||Mrs.|alexandria26@adventure-works.com|100000.0|Partial College|Professional|4094 Ampersand Drive||875-555-0169|2004-02-01|Person|
4947|582|Wyatt|L|Wilson|1964-07-20|S||Mr.|wyatt7@adventure-works.com|110000.0|Bachelors|Management|8634 Sunshine||764-555-0112|2003-10-24|Person|
4948|610|Michelle|J|Blue|1964-10-12|M||Mrs.|michelle14@adventure-works.com|120000.0|Partial College|Professional|8519 Star Dr||394-555-0114|2004-03-02|Person|
4949|502|Angela||Hughes|1964-11-20|S||Mrs.|angela14@adventure-works.com|130000.0|Bachelors|Management|9844 Green Tea Drive||945-555-0170|2003-05-03|Person|
4950|658|Katherine|J|Green|1964-09-10|M||Mrs.|katherine62@adventure-works.com|130000.0|Bachelors|Management|6247 Aspen Drive||572-555-0184|2003-06-26|Person|
4951|500|Erin|N|Peterson|1956-01-15|M||Mrs.|erin9@adventure-works.com|70000.0|Partial College|Professional|1754 Polk Street||195-555-0190|2004-04-11|Person|
4952|693|Jenna|J|Baker|1956-10-13|M||Mrs.|jenna16@adventure-works.com|70000.0|Partial College|Professional|8259 Heavenly Drive||179-555-0198|2003-10-23|Person|
4953|694|Evan|J|Cooper|1956-06-20|M||Mr.|evan9@adventure-works.com|90000.0|Partial College|Professional|2944 Shuey Ave.||558-555-0127|2003-06-19|Person|
4954|582|Julio|C|Moreno|1934-04-11|M||Mr.|julio6@adventure-works.com|60000.0|Graduate Degree|Management|4800 Quiz Street||157-555-0165|2003-06-08|Person|
4955|582|Marshall|L|Deng|1963-08-27|M||Mr.|marshall22@adventure-works.com|100000.0|Partial College|Professional|903 West I St||612-555-0175|2003-06-19|Person|
4956|445|Neil|M|Ortega|1963-11-17|M||Mr.|neil21@adventure-works.com|110000.0|Bachelors|Management|3498 Santa Maria||908-555-0133|2003-12-11|Person|
4957|520|Ryan||Li|1963-05-17|M||Mr.|ryan30@adventure-works.com|130000.0|Bachelors|Management|3027 W 69th St||160-555-0172|2004-05-30|Person|
4958|538|Samuel|T|Ross|1963-11-15|S||Mr.|samuel2@adventure-works.com|130000.0|Bachelors|Management|3300 Blenheim Way||222-555-0153|2004-01-23|Person|
4959|597|Nicole||Ross|1962-04-06|M||Mrs.|nicole52@adventure-works.com|90000.0|Partial College|Professional|674 Woodchuck Pl.||961-555-0120|2003-11-24|Person|
4960|677|Logan|N|Rodriguez|1962-03-02|M||Mr.|logan72@adventure-works.com|100000.0|Partial College|Professional|1699 Meadowbrook Court||878-555-0188|2003-06-30|Person|
4961|472|Brianna|R|Bryant|1962-10-08|M||Mrs.|brianna63@adventure-works.com|120000.0|Partial College|Professional|8277 Pinole Valley Rd.||714-555-0193|2004-06-27|Person|
4962|691|Ashley|D|Walker|1962-04-23|S||Mrs.|ashley24@adventure-works.com|150000.0|Partial College|Professional|585 Charlotte Ave.||599-555-0178|2003-06-07|Person|
4963|536|Benjamin|C|Winter|1961-01-11|S||Mr.|benjamin49@adventure-works.com|90000.0|High School|Professional|7514 Laguna St.||233-555-0162|2004-05-26|Person|
4964|537|Madison|M|Smith|1961-08-06|S||Mrs.|madison0@adventure-works.com|90000.0|High School|Professional|3057 Rapallo Lane||764-555-0173|2003-10-05|Person|
4965|643|Steven|E|Cox|1961-10-03|S||Mr.|steven20@adventure-works.com|130000.0|Bachelors|Management|9993 Oak Grove Rd.||882-555-0169|2003-06-10|Person|
4966|690|Jennifer|H|Watson|1961-06-18|S||Mrs.|jennifer71@adventure-works.com|150000.0|Partial College|Professional|4911 Dubhe Court||124-555-0196|2003-06-19|Person|
4967|686|Natalie||Foster|1955-08-15|M||Mrs.|natalie38@adventure-works.com|60000.0|High School|Professional|2697 Hobby Court||453-555-0172|2004-03-02|Person|
4968|597|Dakota||Diaz|1955-06-16|M||Mr.|dakota18@adventure-works.com|70000.0|High School|Professional|8997 Clark Creek Rd.||753-555-0164|2003-11-16|Person|
4969|707|Edward||Gonzalez|1955-04-21|S||Mr.|edward10@adventure-works.com|70000.0|High School|Professional|390 Ridgewood Ct.||366-555-0119|2003-06-19|Person|
4970|660|Sean||Murphy|1955-06-01|S||Mr.|sean22@adventure-works.com|90000.0|High School|Professional|6300 Pinewood Court||321-555-0165|2003-06-03|Person|
4971|430|Samuel|S|Thompson|1954-09-06|S||Mr.|samuel54@adventure-works.com|80000.0|Partial High School|Skilled Manual|9527 Onley Dr.||386-555-0180|2003-11-29|Person|
4972|642|Ryan|C|Jenkins|1935-08-26|M||Mr.|ryan9@adventure-works.com|50000.0|Graduate Degree|Management|1902 E. 42nd Street||618-555-0116|2003-12-21|Person|
4973|443|Caitlin||Bailey|1935-10-02|M||Mrs.|caitlin13@adventure-works.com|70000.0|Graduate Degree|Management|4632 Pleasant Hill Rd||836-555-0185|2003-06-03|Person|
4974|694|Christopher||Garcia|1936-11-23|M||Mr.|christopher16@adventure-works.com|60000.0|Graduate Degree|Management|8714 Minert Rd||171-555-0119|2004-06-05|Person|
4975|499|Marcus|C|Green|1960-06-12|M||Mr.|marcus33@adventure-works.com|80000.0|Partial College|Professional|9459 Amhurst Way||340-555-0137|2003-08-25|Person|
4976|583|Gabrielle||Collins|1960-09-24|S||Mrs.|gabrielle47@adventure-works.com|90000.0|High School|Professional|3473 Flagstone Way||695-555-0119|2004-03-21|Person|
4977|442|Kristopher||Patel|1960-05-24|S||Mr.|kristopher3@adventure-works.com|90000.0|High School|Professional|5665 Las Lomas Way||632-555-0157|2003-06-12|Person|
4978|597|Julia|T|Harris|1960-03-15|M||Mrs.|julia35@adventure-works.com|90000.0|High School|Professional|6820 Montego||851-555-0121|2004-04-30|Person|
4979|479|Xavier||Walker|1960-11-18|M||Mr.|xavier20@adventure-works.com|90000.0|High School|Professional|7743 Ham Dr|Unit 2b|359-555-0138|2004-05-26|Person|
4980|507|Nicole||Cook|1960-06-14|M||Mrs.|nicole30@adventure-works.com|90000.0|High School|Professional|7600 Yosemite Circle||961-555-0186|2003-12-28|Person|
4981|535|Gabrielle||Morgan|1960-05-22|S||Mrs.|gabrielle5@adventure-works.com|100000.0|Partial College|Professional|7445 Meaham Drive||642-555-0110|2003-06-16|Person|
4982|703|Gabriel|M|Powell|1960-03-14|S||Mr.|gabriel5@adventure-works.com|100000.0|Partial College|Professional|7015 Riverview Place||636-555-0111|2003-11-05|Person|
4983|430|Jose||Evans|1960-05-22|M||Mr.|jose38@adventure-works.com|110000.0|Partial College|Professional|2922 Vista Way||959-555-0164|2004-04-03|Person|
4984|546|Alexis|L|Ross|1960-09-15|M||Mrs.|alexis26@adventure-works.com|160000.0|Partial College|Professional|6112 Mt. Etna Drive||641-555-0118|2003-06-13|Person|
4985|547|Nathan|D|Wright|1960-06-22|M||Mr.|nathan50@adventure-works.com|170000.0|Bachelors|Management|7370 Mission Drive||296-555-0140|2003-06-15|Person|
4986|552|Devin||Johnson|1960-06-18|M||Mr.|devin1@adventure-works.com|170000.0|Bachelors|Management|4167 Deercreek Ln||548-555-0150|2003-06-28|Person|
4987|610|Dalton|C|Sanchez|1954-09-11|S||Mr.|dalton89@adventure-works.com|60000.0|Partial High School|Skilled Manual|5530 Melrose Pl.||344-555-0169|2003-06-08|Person|
4988|559|Nicole|V|Kelly|1954-09-25|M||Mrs.|nicole46@adventure-works.com|60000.0|Partial High School|Skilled Manual|500 Rockledge Lane||921-555-0165|2003-06-24|Person|
4989|536|Edward|A|Moore|1954-05-12|M||Mr.|edward30@adventure-works.com|70000.0|High School|Professional|4789 Estrada||351-555-0176|2004-04-28|Person|
4990|445|Savannah||Campbell|1954-11-19|M||Mrs.|savannah29@adventure-works.com|70000.0|High School|Professional|1927 Striped Maple Court||480-555-0149|2003-06-04|Person|
4991|643|Eduardo|E|Richardson|1953-05-25|S||Mr.|eduardo78@adventure-works.com|70000.0|Graduate Degree|Management|2822 Bluejay Dr.||783-555-0169|2003-06-23|Person|
4992|678|David||Taylor|1953-01-19|M||Mr.|david67@adventure-works.com|70000.0|Graduate Degree|Management|5792 Gloria Terr.||574-555-0168|2003-06-10|Person|
4993|546|Isabelle|L|Alexander|1953-04-22|S||Mrs.|isabelle17@adventure-works.com|70000.0|Graduate Degree|Management|1394 Firestone||967-555-0152|2003-06-29|Person|
4994|668|Spencer||Coleman|1953-05-22|M||Mr.|spencer7@adventure-works.com|60000.0|Graduate Degree|Management|2137 Carlotta||157-555-0172|2003-11-24|Person|
4995|597|Olivia|R|Blue|1952-11-01|M||Mrs.|olivia49@adventure-works.com|40000.0|Partial College|Professional|1019 Mt. Davidson Court||390-555-0139|2003-06-18|Person|
4996|475|Kaitlyn|L|Johnson|1952-05-26|M||Mrs.|kaitlyn24@adventure-works.com|40000.0|Partial College|Professional|6432 Maywood Ln.||747-555-0147|2004-02-15|Person|
4997|675|Emily|G|Barnes|1952-02-27|M||Mrs.|emily28@adventure-works.com|40000.0|Partial College|Professional|4766 L St.||185-555-0133|2003-11-16|Person|
4998|671|Melissa|R|Jenkins|1937-09-11|M||Mrs.|melissa1@adventure-works.com|70000.0|Graduate Degree|Management|8750 Union St||321-555-0186|2004-02-10|Person|
4999|610|Marissa||Flores|1937-05-09|M||Mrs.|marissa9@adventure-works.com|70000.0|Graduate Degree|Management|6699 Premier Place||126-555-0191|2004-03-11|Person|
5000|535|Maria|C|Hill|1937-07-23|M||Mrs.|maria63@adventure-works.com|70000.0|Graduate Degree|Management|501 Arcadia Place||176-555-0167|2004-03-09|Person|
5001|571|Gabrielle|H|Ramirez|1937-09-27|M||Mrs.|gabrielle16@adventure-works.com|70000.0|Graduate Degree|Management|9564 Pennsylvania Blvd.||122-555-0129|2004-02-10|Person|
5002|443|Ricardo|J|Pal|1937-10-25|M||Mr.|ricardo12@adventure-works.com|80000.0|Graduate Degree|Management|288 Almaden Dr.||182-555-0115|2003-09-09|Person|
5003|703|Paige||Hayes|1937-02-10|M||Mrs.|paige22@adventure-works.com|110000.0|Graduate Degree|Management|3613 Eastgate Lane||516-555-0155|2003-09-04|Person|
5004|520|Carol||Robinson|1937-10-27|M||Mrs.|carol17@adventure-works.com|130000.0|Graduate Degree|Management|6692 Lindell Dr||504-555-0158|2003-10-05|Person|
5005|442|Joe||Martinez|1938-11-19|M||Mr.|joe20@adventure-works.com|90000.0|Bachelors|Management|1927 Striped Maple Court||882-555-0199|2004-03-14|Person|
5006|490|Jordan|J|Hill|1938-10-07|S||Mr.|jordan67@adventure-works.com|90000.0|Bachelors|Management|330 Camino Verde||190-555-0193|2003-08-13|Person|
5007|552|Angelica|M|Henderson|1938-07-14|M||Mrs.|angelica4@adventure-works.com|110000.0|Graduate Degree|Management|5208 Poppy Circle||779-555-0162|2003-11-28|Person|
5008|442|Janelle|S|Gonzalez|1939-10-01|M||Mrs.|janelle15@adventure-works.com|90000.0|Bachelors|Management|1526 Courthouse Drive||926-555-0137|2004-03-01|Person|
5009|642|Morgan|D|Allen|1939-07-16|M||Mrs.|morgan21@adventure-works.com|110000.0|Graduate Degree|Management|1694 Pinole Valley Rd.||908-555-0127|2004-07-14|Person|
5010|562|Matthew|L|Martinez|1939-09-15|S||Mr.|matthew22@adventure-works.com|170000.0|Graduate Degree|Management|6954 Garcia Ranch Road||657-555-0138|2004-02-02|Person|
5011|488|Nicole||Wood|1940-02-14|M||Mrs.|nicole50@adventure-works.com|120000.0|Graduate Degree|Management|9899 Geary Court||117-555-0155|2004-01-30|Person|
5012|682|Maria||Murphy|1940-09-06|M||Mrs.|maria8@adventure-works.com|130000.0|Bachelors|Management|3469 Relief Valley Ct.|# 22|459-555-0122|2004-02-29|Person|
5013|695|Grace|C|Cooper|1968-08-01|S||Mrs.|grace34@adventure-works.com|90000.0|Bachelors|Management|8163 S. Forest Hill||701-555-0138|2003-10-29|Person|
5014|580|Xavier|A|Williams|1968-07-21|S||Mr.|xavier2@adventure-works.com|90000.0|Partial College|Skilled Manual|3390 Candle Drive||846-555-0131|2003-08-21|Person|
5015|443|Christopher|E|Wilson|1968-03-08|M||Mr.|christopher7@adventure-works.com|120000.0|Bachelors|Management|9692 San Jose Dr.||708-555-0128|2004-02-03|Person|
5016|502|Jessica||Cooper|1979-02-03|S||Mrs.|jessica11@adventure-works.com|30000.0|Partial College|Skilled Manual|9152 Rogers Ave.||438-555-0125|2003-07-25|Person|
5017|692|Bradley|L|She|1944-08-12|M||Mr.|bradley3@adventure-works.com|20000.0|High School|Skilled Manual|8728 Argyll Ave.||1 (11) 500 555-0130|2004-01-04|Person|
5018|670|Jeremy|Y|Ramirez|1979-05-12|M||Mr.|jeremy36@adventure-works.com|60000.0|Partial College|Skilled Manual|5479 Glen Court||468-555-0149|2004-02-01|Person|
5019|546|Emma|A|Henderson|1979-05-02|S||Mrs.|emma51@adventure-works.com|60000.0|Partial College|Skilled Manual|8452 Dewing Avenue||418-555-0175|2003-08-08|Person|
5020|560|Amber||Hernandez|1979-02-02|S||Mrs.|amber18@adventure-works.com|60000.0|Partial College|Skilled Manual|4021 Rosemarie Place||833-555-0127|2004-02-11|Person|
5021|647|Thomas|O|Diaz|1978-08-26|M||Mr.|thomas24@adventure-works.com|40000.0|High School|Skilled Manual|9965 V. Street||425-555-0117|2003-11-07|Person|
5022|665|Shelby||Sanchez|1978-10-26|S||Mrs.|shelby24@adventure-works.com|40000.0|Partial High School|Clerical|9123 James Donlon Blvd|Unit C|967-555-0129|2003-12-29|Person|
5023|577|Devin|S|Hernandez|1978-07-20|S||Mr.|devin24@adventure-works.com|40000.0|Partial High School|Clerical|5144 Via Bonita||139-555-0150|2004-02-07|Person|
